Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
SUB01, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
21.94, 0, 9.92, 83,                              0, 9.92, 73,                              0, 9.92, 428, 0.0,                              0
22.03, 0, 10.01, 83,                              0, 10.01, 74,                              0, 10.01, 432, 0.0,                              0
22.12, 0, 10.11, 84,                              0, 10.11, 75,                              0, 10.11, 436, 0.0,                              0
22.21, 0, 10.2, 85,                              0, 10.2, 75,                              0, 10.2, 440, 0.0,                              0
22.31, 0, 10.3, 86,                              0, 10.3, 76,                              0, 10.3, 444, 0.0,                              45
22.41, 0, 10.4, 86,                              0, 10.4, 77,                              0, 10.4, 448, 0.0,                              45
22.5, 0, 10.49, 87,                              0, 10.49, 78,                              0, 10.49, 452, 0.0,                              45
22.59, 0, 10.58, 88,                              0, 10.58, 78,                              0, 10.58, 456, 0.0,                              45
22.68, 0, 10.67, 89,                              0, 10.67, 79,                              0, 10.67, 460, 0.0,                              45
22.82, 0, 10.81, 90,                              0, 10.81, 80,                              0, 10.81, 466, 0.0,                              45
22.92, 0, 10.91, 91,                              0, 10.91, 81,                              0, 10.91, 470, 0.0,                              45
23.01, 0, 11.0, 92,                              0, 11.0, 81,                              0, 11.0, 474, 0.0,                              45
23.11, 0, 11.1, 92,                              0, 11.1, 82,                              0, 11.1, 479, 0.0,                              45
23.2, 0, 11.18, 93,                              0, 11.18, 83,                              0, 11.18, 482, 0.0,                              45
23.28, 0, 11.27, 94,                              0, 11.27, 83,                              0, 11.27, 486, 0.0,                              45
23.37, 0, 11.35, 95,                              0, 11.35, 84,                              0, 11.35, 490, 0.0,                              45
23.45, 0, 11.44, 95,                              0, 11.44, 85,                              0, 11.44, 494, 0.0,                              45
23.54, 0, 11.52, 96,                              0, 11.52, 85,                              0, 11.52, 497, 0.0,                              45
23.63, 0, 11.62, 97,                              0, 11.62, 86,                              0, 11.62, 501, 0.0,                              45
23.72, 0, 11.71, 98,                              0, 11.71, 87,                              0, 11.71, 505, 0.0,                              45
23.81, 0, 11.79, 98,                              0, 11.79, 87,                              0, 11.79, 509, 0.0,                              45
23.89, 0, 11.88, 99,                              0, 11.88, 88,                              0, 11.88, 513, 0.0,                              45
23.98, 0, 11.97, 100,                              0, 11.97, 89,                              0, 11.97, 516, 0.0,                              45
24.08, 0, 12.06, 101,                              0, 12.06, 89,                              0, 12.06, 521, 0.0,                              45
24.16, 0, 12.15, 101,                              0, 12.15, 90,                              0, 12.15, 524, 0.0,                              45
24.25, 0, 12.24, 102,                              0, 12.24, 91,                              0, 12.24, 528, 0.0,                              45
24.34, 0, 12.32, 103,                              0, 12.32, 91,                              0, 12.32, 532, 0.0,                              45
24.42, 0, 12.41, 103,                              0, 12.41, 92,                              0, 12.41, 536, 0.0,                              45
24.51, 0, 12.49, 104,                              0, 12.49, 93,                              0, 12.49, 539, 0.0,                              45
24.59, 0, 12.58, 105,                              0, 12.58, 93,                              0, 12.58, 543, 0.0,                              45
24.68, 0, 12.67, 106,                              0, 12.67, 94,                              0, 12.67, 547, 0.0,                              45
24.77, 0, 12.75, 106,                              0, 12.75, 94,                              0, 12.75, 550, 0.0,                              45
24.85, 0, 12.84, 107,                              0, 12.84, 95,                              0, 12.84, 554, 0.0,                              45
24.95, 0, 12.93, 108,                              0, 12.93, 96,                              0, 12.93, 558, 0.0,                              45
25.04, 0, 13.03, 109,                              0, 13.03, 97,                              0, 13.03, 562, 0.0,                              45
25.13, 0, 13.11, 109,                              0, 13.11, 97,                              0, 13.11, 566, 0.0,                              45
25.22, 0, 13.21, 110,                              0, 13.21, 98,                              0, 13.21, 570, 0.0,                              45
25.31, 0, 13.3, 111,                              0, 13.3, 99,                              0, 13.3, 574, 0.0,                              45
25.41, 0, 13.4, 112,                              0, 13.4, 99,                              0, 13.4, 578, 0.0,                              45
25.49, 0, 13.48, 113,                              0, 13.48, 100,                              0, 13.48, 582, 0.0,                              45
25.59, 0, 13.58, 113,                              0, 13.58, 101,                              0, 13.58, 586, 0.0,                              45
25.69, 0, 13.67, 114,                              0, 13.67, 101,                              0, 13.67, 590, 0.0,                              45
25.77, 0, 13.76, 115,                              0, 13.76, 102,                              0, 13.76, 594, 0.0,                              45
25.87, 0, 13.85, 116,                              0, 13.85, 103,                              0, 13.85, 598, 0.0,                              45
25.96, 0, 13.95, 116,                              0, 13.95, 103,                              0, 13.95, 602, 0.0,                              45
26.04, 0, 14.03, 117,                              0, 14.03, 104,                              0, 14.03, 606, 0.0,                              45
26.12, 0, 14.11, 118,                              0, 14.11, 105,                              0, 14.11, 609, 0.0,                              45
26.22, 0, 14.2, 119,                              0, 14.2, 105,                              0, 14.2, 614, 0.0,                              45
26.3, 0, 14.29, 119,                              0, 14.29, 106,                              0, 14.29, 617, 0.0,                              45
26.38, 0, 14.37, 120,                              0, 14.37, 107,                              0, 14.37, 621, 0.0,                              45
26.46, 0, 14.45, 121,                              0, 14.45, 107,                              0, 14.45, 624, 0.0,                              45
26.55, 0, 14.54, 121,                              0, 14.54, 108,                              0, 14.54, 628, 0.0,                              45
26.63, 0, 14.62, 122,                              0, 14.62, 108,                              0, 14.62, 632, 0.0,                              45
26.72, 0, 14.7, 123,                              0, 14.7, 109,                              0, 14.7, 635, 0.0,                              45
26.8, 0, 14.79, 124,                              0, 14.79, 110,                              0, 14.79, 639, 0.0,                              45
26.89, 0, 14.88, 124,                              0, 14.88, 110,                              0, 14.88, 643, 0.0,                              45
26.97, 0, 14.96, 125,                              0, 14.96, 111,                              0, 14.96, 646, 0.0,                              45
27.05, 0, 15.04, 126,                              0, 15.04, 112,                              0, 15.04, 650, 0.0,                              45
